ID,OUTPUT,DURATION,INPUT 1 SYMBOL,INPUT 1 AMOUNT,INPUT 2 SYMBOL,INPUT 2 AMOUNT,YIELD,POWER COST,XP PER OUTPUT,COST SYMBOL,COST AMOUNT,EVENT,PRODUCTION PER DAY,OUTPUT CHANGE,DURATION CHANGE,PRODUCTION CHANGE,INPUT 1 CONSUMPTION PER DAY,INPUT 1 PRODUCTION PER DAY AT SAME VALUE,INPUT 2 CONSUMPTION PER DAY,INPUT 2 PRODUCTION PER DAY AT SAME VALUE,OUTPUT PER BATTERY,XP PER DAY,XP PER BATTERY
SPOON_32,"8,232",4:30:00,TAPE,"98,784.00",,,100.00%,0,2,MYSTICWEAPON,12,Axie,,904,0:12:00,7.34%,"526,848.00","86,400.00",,,,"87,808.00",
SPOON_33,"9,320",4:48:00,TAPE,"111,840.00",,,100.00%,0,2,MYSTICWEAPON,14,Axie,,1088,0:18:00,6.14%,"559,200.00","86,400.00",,,,"93,200.00",
SPOON_34,"10,209",5:00:00,TAPE,"122,508.00",,,100.00%,0,2,MYSTICWEAPON,17,Axie,,889,0:12:00,5.16%,"588,038.40","86,400.00",,,,"98,006.40",
SPOON_35,"11,094",5:12:00,TAPE,"133,128.00",,,100.00%,0,2,MYSTICWEAPON,19,Axie,,885,0:12:00,4.49%,"614,436.92","86,400.00",,,,"102,406.15",
SPOON_36,"11,993",5:24:00,TAPE,"143,916.00",,,100.00%,0,2,MYSTICWEAPON,22,Axie,,899,0:12:00,4.1%,"639,626.67","86,400.00",,,,"106,604.44",
SPOON_37,"12,628",5:30:00,TAPE,"151,536.00",,,100.00%,0,2,MYSTICWEAPON,25,Axie,,635,0:06:00,3.38%,"661,248.00","86,400.00",,,,"110,208.00",
SPOON_38,"13,514",5:42:00,TAPE,"162,168.00",,,100.00%,0,2,MYSTICWEAPON,28,Axie,,886,0:12:00,3.26%,"682,812.63","86,400.00",,,,"113,802.11",
SPOON_39,"14,382",5:54:00,TAPE,"172,584.00",,,100.00%,0,2,MYSTICWEAPON,29,Axie,,868,0:12:00,2.82%,"702,036.61","86,400.00",,,,"117,006.10",
SPOON_40,"15,000",6:00:00,TAPE,"180,000.00",,,100.00%,0,2,MYSTICWEAPON,30,Axie,,618,0:06:00,2.56%,"720,000.00","86,400.00",,,,"120,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
PLUNGER_1,1,0:00:40,TAPE,50.00,,,100.00%,0,10,MAGICSHARD,1,Axie,,0,0:00:00,0%,"108,001.08","86,400.00",,,,"21,600.22",
PLUNGER_2,2,0:01:00,TAPE,100.00,,,100.00%,0,10,PLUNGER,2,Axie,,1,0:00:20,33.33%,"144,000.00","86,400.00",,,,"28,800.00",
PLUNGER_3,3,0:01:20,TAPE,150.00,,,100.00%,0,10,PLUNGER,4,Axie,,1,0:00:20,12.53%,"162,040.51","86,400.00",,,,"32,408.10",
PLUNGER_4,4,0:01:45,TAPE,200.00,,,100.00%,0,10,PLUNGER,6,Axie,,1,0:00:25,1.56%,"164,571.43","86,400.00",,,,"32,914.29",
PLUNGER_5,6,0:02:30,TAPE,300.00,,,100.00%,0,10,PLUNGER,8,Axie,,2,0:00:45,5%,"172,800.00","86,400.00",,,,"34,560.00",
PLUNGER_6,8,0:03:15,TAPE,400.00,,,100.00%,0,10,PLUNGER,12,Axie,,2,0:00:45,2.56%,"177,230.77","86,400.00",,,,"35,446.15",
PLUNGER_7,10,0:04:00,TAPE,500.00,,,100.00%,0,10,PLUNGER,16,Axie,,2,0:00:45,1.56%,"180,000.00","86,400.00",,,,"36,000.00",
PLUNGER_8,13,0:05:00,TAPE,650.00,,,100.00%,0,10,TOYHAMMER,7,Axie,,3,0:01:00,4%,"187,200.00","86,400.00",,,,"37,440.00",
PLUNGER_9,17,0:06:20,TAPE,850.00,,,100.00%,0,10,TOYHAMMER,10,Axie,,4,0:01:20,3.24%,"193,263.16","86,400.00",,,,"38,652.63",
PLUNGER_10,22,0:08:00,TAPE,"1,100.00",,,100.00%,0,10,TOYHAMMER,13,Axie,,5,0:01:40,2.45%,"198,000.00","86,400.00",,,,"39,600.00",
PLUNGER_11,27,0:09:30,TAPE,"1,350.00",,,100.00%,0,10,TOYHAMMER,17,Axie,,5,0:01:30,3.35%,"204,631.58","86,400.00",,,,"40,926.32",
PLUNGER_12,35,0:12:00,TAPE,"1,750.00",,,100.00%,0,10,TOYHAMMER,18,Axie,,8,0:02:30,2.62%,"210,000.00","86,400.00",,,,"42,000.00",
PLUNGER_13,44,0:15:00,TAPE,"2,200.00",,,100.00%,0,10,TARGET,10,Axie,,9,0:03:00,0.57%,"211,200.00","86,400.00",,,,"42,240.00",
PLUNGER_14,54,0:17:30,TAPE,"2,700.00",,,100.00%,0,10,TARGET,11,Axie,,10,0:02:30,5.19%,"222,171.43","86,400.00",,,,"44,434.29",
PLUNGER_15,62,0:20:00,TAPE,"3,100.00",,,100.00%,0,10,TARGET,13,Axie,,8,0:02:30,0.46%,"223,200.00","86,400.00",,,,"44,640.00",
PLUNGER_16,86,0:26:00,TAPE,"4,300.00",,,100.00%,0,10,TARGET,16,Axie,,24,0:06:00,6.7%,"238,153.85","86,400.00",,,,"47,630.77",
PLUNGER_17,106,0:31:20,TAPE,"5,300.00",,,100.00%,0,10,SWORD,2,Axie,,20,0:05:20,2.28%,"243,574.47","86,400.00",,,,"48,714.89",
PLUNGER_18,131,0:37:30,TAPE,"6,550.00",,,100.00%,0,10,SWORD,2,Axie,,25,0:06:10,3.26%,"251,520.00","86,400.00",,,,"50,304.00",
PLUNGER_19,163,0:45:00,TAPE,"8,150.00",,,100.00%,0,10,SWORD,3,Axie,,32,0:07:30,3.69%,"260,800.00","86,400.00",,,,"52,160.00",
PLUNGER_20,203,0:52:30,TAPE,"10,150.00",,,100.00%,0,10,SWORD,4,Axie,,40,0:07:30,6.75%,"278,400.00","86,400.00",,,,"55,680.00",
PLUNGER_21,252,1:00:00,TAPE,"12,600.00",,,100.00%,0,10,NINJASTAR,4,Axie,,49,0:07:30,8.62%,"302,400.00","86,400.00",,,,"60,480.00",
PLUNGER_22,318,1:15:00,TAPE,"15,900.00",,,100.00%,0,10,NINJASTAR,6,Axie,,66,0:15:00,0.95%,"305,280.00","86,400.00",,,,"61,056.00",
PLUNGER_23,389,1:30:00,TAPE,"19,450.00",,,100.00%,0,10,NINJASTAR,8,Axie,,71,0:15:00,1.94%,"311,200.00","86,400.00",,,,"62,240.00",
PLUNGER_24,482,1:45:00,TAPE,"24,100.00",,,100.00%,0,10,MYSTICWEAPON,2,Axie,,93,0:15:00,6.21%,"330,514.29","86,400.00",,,,"66,102.86",
PLUNGER_25,598,2:00:00,TAPE,"29,900.00",,,100.00%,0,10,MYSTICWEAPON,3,Axie,,116,0:15:00,8.56%,"358,800.00","86,400.00",,,,"71,760.00",
PLUNGER_26,750,2:30:00,TAPE,"37,500.00",,,100.00%,0,10,MYSTICWEAPON,4,Axie,,152,0:30:00,0.33%,"360,000.00","86,400.00",,,,"72,000.00",
PLUNGER_27,920,3:00:00,TAPE,"46,000.00",,,100.00%,0,10,MYSTICWEAPON,5,Axie,,170,0:30:00,2.22%,"368,000.00","86,400.00",,,,"73,600.00",
PLUNGER_28,"1,140",3:30:00,TAPE,"57,000.00",,,100.00%,0,10,MYSTICWEAPON,6,Axie,,220,0:30:00,6.21%,"390,857.14","86,400.00",,,,"78,171.43",
PLUNGER_29,"1,425",4:15:00,TAPE,"71,250.00",,,100.00%,0,10,MYSTICWEAPON,7,Axie,,285,0:45:00,2.94%,"402,352.94","86,400.00",,,,"80,470.59",
PLUNGER_30,"1,698",5:00:00,TAPE,"84,900.00",,,100.00%,0,10,MYSTICWEAPON,8,Axie,,273,0:45:00,1.28%,"407,520.00","86,400.00",,,,"81,504.00",
PLUNGER_31,"1,807",5:06:00,TAPE,"90,350.00",,,100.00%,0,10,MYSTICWEAPON,10,Axie,,109,0:06:00,4.33%,"425,176.47","86,400.00",,,,"85,035.29",
PLUNGER_32,"1,955",5:18:00,TAPE,"97,750.00",,,100.00%,0,10,MYSTICWEAPON,12,Axie,,148,0:12:00,4.11%,"442,641.51","86,400.00",,,,"88,528.30",
PLUNGER_33,"2,070",5:24:00,TAPE,"103,500.00",,,100.00%,0,10,MYSTICWEAPON,14,Axie,,115,0:06:00,3.92%,"460,000.00","86,400.00",,,,"92,000.00",
PLUNGER_34,"2,183",5:30:00,TAPE,"109,150.00",,,100.00%,0,10,MYSTICWEAPON,17,Axie,,113,0:06:00,3.54%,"476,290.91","86,400.00",,,,"95,258.18",
PLUNGER_35,"2,299",5:36:00,TAPE,"114,950.00",,,100.00%,0,10,MYSTICWEAPON,19,Axie,,116,0:06:00,3.43%,"492,642.86","86,400.00",,,,"98,528.57",
PLUNGER_36,"2,417",5:42:00,TAPE,"120,850.00",,,100.00%,0,10,MYSTICWEAPON,22,Axie,,118,0:06:00,3.29%,"508,842.11","86,400.00",,,,"101,768.42",
PLUNGER_37,"2,532",5:48:00,TAPE,"126,600.00",,,100.00%,0,10,MYSTICWEAPON,25,Axie,,115,0:06:00,2.95%,"523,862.07","86,400.00",,,,"104,772.41",
PLUNGER_38,"2,610",5:48:00,TAPE,"130,500.00",,,100.00%,0,10,MYSTICWEAPON,28,Axie,,78,0:00:00,3.08%,"540,000.00","86,400.00",,,,"108,000.00",
PLUNGER_39,"2,729",5:54:00,TAPE,"136,450.00",,,100.00%,0,10,MYSTICWEAPON,30,Axie,,119,0:06:00,2.79%,"555,050.85","86,400.00",,,,"111,010.17",
PLUNGER_40,"2,850",6:00:00,TAPE,"142,500.00",,,100.00%,0,10,MYSTICWEAPON,32,Axie,,121,0:06:00,2.69%,"570,000.00","86,400.00",,,,"114,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
TOYHAMMER_1,1,0:03:00,SPOON,12.00,,,100.00%,0,24,MAGICSHARD,1,Axie,,0,0:00:00,0%,"5,760.00","5,760.00",,,,"11,520.00",
TOYHAMMER_2,2,0:03:00,SPOON,24.00,,,100.00%,0,24,TOYHAMMER,2,Axie,,1,0:00:00,100%,"11,520.00","5,760.00",,,,"23,040.00",
TOYHAMMER_3,3,0:03:30,SPOON,36.00,,,100.00%,0,24,TOYHAMMER,6,Axie,,1,0:00:30,28.57%,"14,811.43","5,760.00",,,,"29,622.86",
TOYHAMMER_4,4,0:04:15,SPOON,48.00,,,100.00%,0,24,TOYHAMMER,10,Axie,,1,0:00:45,9.8%,"16,263.53","5,760.00",,,,"32,527.06",
TOYHAMMER_5,5,0:05:00,SPOON,60.00,,,100.00%,0,24,TOYHAMMER,16,Axie,,1,0:00:45,6.25%,"17,280.00","5,760.00",,,,"34,560.00",
TOYHAMMER_6,8,0:07:30,SPOON,96.00,,,100.00%,0,24,TOYHAMMER,23,Axie,,3,0:02:30,6.67%,"18,432.00","5,760.00",,,,"36,864.00",
TOYHAMMER_7,12,0:10:00,SPOON,144.00,,,100.00%,0,24,TARGET,16,Axie,,4,0:02:30,12.5%,"20,736.00","5,760.00",,,,"41,472.00",
TOYHAMMER_8,20,0:15:00,SPOON,240.00,,,100.00%,0,24,TARGET,22,Axie,,8,0:05:00,11.11%,"23,040.00","5,760.00",,,,"46,080.00",
TOYHAMMER_9,30,0:20:00,SPOON,360.00,,,100.00%,0,24,TARGET,31,Axie,,10,0:05:00,12.5%,"25,920.00","5,760.00",,,,"51,840.00",
TOYHAMMER_10,48,0:30:00,SPOON,576.00,,,100.00%,0,24,TARGET,43,Axie,,18,0:10:00,6.67%,"27,648.00","5,760.00",,,,"55,296.00",
TOYHAMMER_11,74,0:45:00,SPOON,888.00,,,100.00%,0,24,SWORD,5,Axie,,26,0:15:00,2.78%,"28,416.00","5,760.00",,,,"56,832.00",
TOYHAMMER_12,103,1:00:00,SPOON,"1,236.00",,,100.00%,0,24,SWORD,7,Axie,,29,0:15:00,4.39%,"29,664.00","5,760.00",,,,"59,328.00",
TOYHAMMER_13,137,1:15:00,SPOON,"1,644.00",,,100.00%,0,24,SWORD,9,Axie,,34,0:15:00,6.41%,"31,564.80","5,760.00",,,,"63,129.60",
TOYHAMMER_14,177,1:30:00,SPOON,"2,124.00",,,100.00%,0,24,SWORD,12,Axie,,40,0:15:00,7.66%,"33,984.00","5,760.00",,,,"67,968.00",
TOYHAMMER_15,227,1:48:00,SPOON,"2,724.00",,,100.00%,0,24,NINJASTAR,15,Axie,,50,0:18:00,6.87%,"36,320.00","5,760.00",,,,"72,640.00",
TOYHAMMER_16,280,2:03:00,SPOON,"3,360.00",,,100.00%,0,24,NINJASTAR,20,Axie,,53,0:15:00,8.31%,"39,336.59","5,760.00",,,,"78,673.17",
TOYHAMMER_17,331,2:15:00,SPOON,"3,972.00",,,100.00%,0,24,NINJASTAR,26,Axie,,51,0:12:00,7.71%,"42,368.00","5,760.00",,,,"84,736.00",
TOYHAMMER_18,396,2:30:00,SPOON,"4,752.00",,,100.00%,0,24,NINJASTAR,30,Axie,,65,0:15:00,7.67%,"45,619.20","5,760.00",,,,"91,238.40",
TOYHAMMER_19,470,2:45:00,SPOON,"5,640.00",,,100.00%,0,24,NINJASTAR,36,Axie,,74,0:15:00,7.9%,"49,221.82","5,760.00",,,,"98,443.64",
TOYHAMMER_20,554,3:00:00,SPOON,"6,648.00",,,100.00%,0,24,MYSTICWEAPON,7,Axie,,84,0:15:00,8.05%,"53,184.00","5,760.00",,,,"106,368.00",
TOYHAMMER_21,627,3:12:00,SPOON,"7,524.00",,,100.00%,0,24,MYSTICWEAPON,9,Axie,,73,0:12:00,6.1%,"56,430.00","5,760.00",,,,"112,860.00",
TOYHAMMER_22,716,3:27:00,SPOON,"8,592.00",,,100.00%,0,24,MYSTICWEAPON,11,Axie,,89,0:15:00,5.92%,"59,770.43","5,760.00",,,,"119,540.87",
TOYHAMMER_23,799,3:39:00,SPOON,"9,588.00",,,100.00%,0,24,MYSTICWEAPON,13,Axie,,83,0:12:00,5.48%,"63,044.38","5,760.00",,,,"126,088.77",
TOYHAMMER_24,883,3:51:00,SPOON,"10,596.00",,,100.00%,0,24,MYSTICWEAPON,15,Axie,,84,0:12:00,4.77%,"66,052.99","5,760.00",,,,"132,105.97",
TOYHAMMER_25,971,4:03:00,SPOON,"11,652.00",,,100.00%,0,24,MYSTICWEAPON,17,Axie,,88,0:12:00,4.54%,"69,048.89","5,760.00",,,,"138,097.78",
TOYHAMMER_26,"1,075",4:18:00,SPOON,"12,900.00",,,100.00%,0,24,MYSTICWEAPON,18,Axie,,104,0:15:00,4.27%,"72,000.00","5,760.00",,,,"144,000.00",
TOYHAMMER_27,"1,172",4:30:00,SPOON,"14,064.00",,,100.00%,0,24,MYSTICWEAPON,20,Axie,,97,0:12:00,4.18%,"75,008.00","5,760.00",,,,"150,016.00",
TOYHAMMER_28,"1,269",4:42:00,SPOON,"15,228.00",,,100.00%,0,24,MYSTICWEAPON,21,Axie,,97,0:12:00,3.67%,"77,760.00","5,760.00",,,,"155,520.00",
TOYHAMMER_29,"1,368",4:54:00,SPOON,"16,416.00",,,100.00%,0,24,MYSTICWEAPON,23,Axie,,99,0:12:00,3.4%,"80,404.90","5,760.00",,,,"160,809.80",
TOYHAMMER_30,"1,458",5:03:00,SPOON,"17,496.00",,,100.00%,0,24,MYSTICWEAPON,25,Axie,,90,0:09:00,3.41%,"83,149.31","5,760.00",,,,"166,298.61",
TOYHAMMER_31,"1,565",5:15:00,SPOON,"18,780.00",,,100.00%,0,24,MYSTICWEAPON,27,Axie,,107,0:12:00,3.25%,"85,851.43","5,760.00",,,,"171,702.86",
TOYHAMMER_32,"1,675",5:27:00,SPOON,"20,100.00",,,100.00%,0,24,MYSTICWEAPON,30,Axie,,110,0:12:00,3.1%,"88,513.76","5,760.00",,,,"177,027.52",
TOYHAMMER_33,"1,784",5:39:00,SPOON,"21,408.00",,,100.00%,0,24,MYSTICWEAPON,32,Axie,,109,0:12:00,2.74%,"90,936.64","5,760.00",,,,"181,873.27",
TOYHAMMER_34,"1,885",5:48:00,SPOON,"22,620.00",,,100.00%,0,24,MYSTICWEAPON,36,Axie,,101,0:09:00,2.93%,"93,600.00","5,760.00",,,,"187,200.00",
TOYHAMMER_35,"2,000",6:00:00,SPOON,"24,000.00",,,100.00%,0,24,MYSTICWEAPON,40,Axie,,115,0:12:00,2.56%,"96,000.00","5,760.00",,,,"192,000.00",
,,,,,,,,,,,,,,,,,,,,,,,
TARGET_1,1,0:07:30,PLUNGER,6.00,,,100.00%,0,75,MAGICSHARD,1,Axie,,0,0:00:00,0%,"1,152.00","2,160.02",,,,"14,400.00",
TARGET_2,2,0:07:30,PLUNGER,12.00,,,100.00%,0,75,TARGET,2,Axie,,1,0:00:00,100%,"2,304.00","2,160.02",,,,"28,800.00",
TARGET_3,3,0:08:15,PLUNGER,18.00,,,100.00%,0,75,TARGET,6,Axie,,1,0:00:45,36.36%,"3,141.82","2,160.02",,,,"39,272.73",
TARGET_4,4,0:09:00,PLUNGER,24.00,,,100.00%,0,75,TARGET,8,Axie,,1,0:00:45,22.22%,"3,840.00","2,160.02",,,,"48,000.00",
TARGET_5,5,0:10:00,PLUNGER,30.00,,,100.00%,0,75,TARGET,11,Axie,,1,0:01:00,12.5%,"4,320.00","2,160.02",,,,"54,000.00",
TARGET_6,6,0:11:30,PLUNGER,36.00,,,100.00%,0,75,TARGET,14,Axie,,1,0:01:30,4.35%,"4,507.83","2,160.02",,,,"56,347.83",
TARGET_7,8,0:14:30,PLUNGER,48.00,,,100.00%,0,75,TARGET,19,Axie,,2,0:03:00,5.75%,"4,766.90","2,160.02",,,,"59,586.21",
TARGET_8,11,0:19:40,PLUNGER,66.00,,,100.00%,0,75,SWORD,2,Axie,,3,0:05:10,1.38%,"4,832.56","2,160.02",,,,"60,406.98",
TARGET_9,15,0:25:00,PLUNGER,90.00,,,100.00%,0,75,SWORD,3,Axie,,4,0:05:20,7.27%,"5,184.00","2,160.02",,,,"64,800.00",
TARGET_10,21,0:33:00,PLUNGER,126.00,,,100.00%,0,75,SWORD,4,Axie,,6,0:08:00,6.06%,"5,498.18","2,160.02",,,,"68,727.27",
TARGET_11,29,0:43:00,PLUNGER,174.00,,,100.00%,0,75,SWORD,5,Axie,,8,0:10:00,5.98%,"5,826.98","2,160.02",,,,"72,837.21",
TARGET_12,39,0:55:00,PLUNGER,234.00,,,100.00%,0,75,SWORD,7,Axie,,10,0:12:00,5.14%,"6,126.55","2,160.02",,,,"76,581.82",
TARGET_13,51,1:08:00,PLUNGER,306.00,,,100.00%,0,75,SWORD,9,Axie,,12,0:13:00,5.77%,"6,480.00","2,160.02",,,,"81,000.00",
TARGET_14,64,1:20:00,PLUNGER,384.00,,,100.00%,0,75,NINJASTAR,12,Axie,,13,0:12:00,6.67%,"6,912.00","2,160.02",,,,"86,400.00",
TARGET_15,77,1:30:00,PLUNGER,462.00,,,100.00%,0,75,NINJASTAR,16,Axie,,13,0:10:00,6.94%,"7,392.00","2,160.02",,,,"92,400.00",
TARGET_16,97,1:45:00,PLUNGER,582.00,,,100.00%,0,75,NINJASTAR,21,Axie,,20,0:15:00,7.98%,"7,981.71","2,160.02",,,,"99,771.43",
TARGET_17,123,2:00:00,PLUNGER,738.00,,,100.00%,0,75,NINJASTAR,29,Axie,,26,0:15:00,10.95%,"8,856.00","2,160.02",,,,"110,700.00",
TARGET_18,159,2:18:00,PLUNGER,954.00,,,100.00%,0,75,NINJASTAR,33,Axie,,36,0:18:00,12.41%,"9,954.78","2,160.02",,,,"124,434.78",
TARGET_19,202,2:33:00,PLUNGER,"1,212.00",,,100.00%,0,75,NINJASTAR,37,Axie,,43,0:15:00,14.59%,"11,407.06","2,160.02",,,,"142,588.24",
TARGET_20,231,2:48:00,PLUNGER,"1,386.00",,,100.00%,0,75,MYSTICWEAPON,7,Axie,,29,0:15:00,4.15%,"11,880.00","2,160.02",,,,"148,500.00",
TARGET_21,262,3:03:00,PLUNGER,"1,572.00",,,100.00%,0,75,MYSTICWEAPON,9,Axie,,31,0:15:00,4.12%,"12,369.84","2,160.02",,,,"154,622.95",
TARGET_22,294,3:18:00,PLUNGER,"1,764.00",,,100.00%,0,75,MYSTICWEAPON,11,Axie,,32,0:15:00,3.71%,"12,829.09","2,160.02",,,,"160,363.64",
TARGET_23,327,3:33:00,PLUNGER,"1,962.00",,,100.00%,0,75,MYSTICWEAPON,13,Axie,,33,0:15:00,3.39%,"13,264.23","2,160.02",,,,"165,802.82",
TARGET_24,361,3:48:00,PLUNGER,"2,166.00",,,100.00%,0,75,MYSTICWEAPON,15,Axie,,34,0:15:00,3.13%,"13,680.00","2,160.02",,,,"171,000.00",
TARGET_25,396,4:03:00,PLUNGER,"2,376.00",,,100.00%,0,75,MYSTICWEAPON,17,Axie,,35,0:15:00,2.92%,"14,080.00","2,160.02",,,,"176,000.00",
TARGET_26,433,4:18:00,PLUNGER,"2,598.00",,,100.00%,0,75,MYSTICWEAPON,18,Axie,,37,0:15:00,2.99%,"14,500.47","2,160.02",,,,"181,255.81",
TARGET_27,471,4:33:00,PLUNGER,"2,826.00",,,100.00%,0,75,MYSTICWEAPON,20,Axie,,38,0:15:00,2.8%,"14,906.37","2,160.02",,,,"186,329.67",
TARGET_28,509,4:48:00,PLUNGER,"3,054.00",,,100.00%,0,75,MYSTICWEAPON,21,Axie,,38,0:15:00,2.44%,"15,270.00","2,160.02",,,,"190,875.00",
TARGET_29,550,5:03:00,PLUNGER,"3,300.00",,,100.00%,0,75,MYSTICWEAPON,23,Axie,,41,0:15:00,2.71%,"15,683.17","2,160.02",,,,"196,039.60",
TARGET_30,590,5:18:00,PLUNGER,"3,540.00",,,100.00%,0,75,MYSTICWEAPON,25,Axie,,40,0:15:00,2.21%,"16,030.19","2,160.02",,,,"200,377.36",
TARGET_31,632,5:33:00,PLUNGER,"3,792.00",,,100.00%,0,75,MYSTICWEAPON,27,Axie,,42,0:15:00,2.29%,"16,397.84","2,160.02",,,,"204,972.97",
TARGET_32,674,5:48:00,PLUNGER,"4,044.00",,,100.00%,0,75,MYSTICWEAPON,30,Axie,,42,0:15:00,2.05%,"16,733.79","2,160.02",,,,"209,172.41",
TARGET_33,712,6:00:00,PLUNGER,"4,272.00",,,100.00%,0,75,MYSTICWEAPON,32,Axie,,38,0:12:00,2.12%,"17,088.00","2,160.02",,,,"213,600.00",
TARGET_34,756,6:15:00,PLUNGER,"4,536.00",,,100.00%,0,75,MYSTICWEAPON,36,Axie,,44,0:15:00,1.93%,"17,418.24","2,160.02",,,,"217,728.00",
TARGET_35,801,6:30:00,PLUNGER,"4,806.00",,,100.00%,0,75,MYSTICWEAPON,40,Axie,,45,0:15:00,1.88%,"17,745.23","2,160.02",,,,"221,815.38",
,,,,,,,,,,,,,,,,,,,,,,,
SWORD_1,1,0:30:00,PLUNGER,26.00,TOYHAMMER,16.00,100.00%,0,650,MAGICSHARD,1,Axie,,0,0:00:00,0%,"1,248.00","2,160.02",768.00,480.00,,"31,200.00",
SWORD_2,2,0:37:12,PLUNGER,52.00,TOYHAMMER,32.00,100.00%,0,650,SWORD,2,Axie,,1,0:07:12,61.29%,"2,012.90","2,160.02","1,238.71",480.00,,"50,322.58",
SWORD_3,3,0:43:48,PLUNGER,78.00,TOYHAMMER,48.00,100.00%,0,650,SWORD,3,Axie,,1,0:06:36,27.4%,"2,564.38","2,160.02","1,578.08",480.00,,"64,109.59",
SWORD_4,4,0:51:00,PLUNGER,104.00,TOYHAMMER,64.00,100.00%,0,650,SWORD,5,Axie,,1,0:07:12,14.51%,"2,936.47","2,160.02","1,807.06",480.00,,"73,411.76",
SWORD_5,5,0:58:48,PLUNGER,130.00,TOYHAMMER,80.00,100.00%,0,650,SWORD,7,Axie,,1,0:07:48,8.42%,"3,183.67","2,160.02","1,959.18",480.00,,"79,591.84",
SWORD_6,6,1:07:48,PLUNGER,156.00,TOYHAMMER,96.00,100.00%,0,650,SWORD,10,Axie,,1,0:09:00,4.07%,"3,313.27","2,160.02","2,038.94",480.00,,"82,831.86",
SWORD_7,7,1:16:48,PLUNGER,182.00,TOYHAMMER,112.00,100.00%,0,650,NINJASTAR,13,Axie,,1,0:09:00,2.99%,"3,412.50","2,160.02","2,100.00",480.00,,"85,312.50",
SWORD_8,9,1:27:00,PLUNGER,234.00,TOYHAMMER,144.00,100.00%,0,650,NINJASTAR,22,Axie,,2,0:10:12,13.5%,"3,873.10","2,160.02","2,383.45",480.00,,"96,827.59",
SWORD_9,11,1:37:48,PLUNGER,286.00,TOYHAMMER,176.00,100.00%,0,650,NINJASTAR,34,Axie,,2,0:10:48,8.73%,"4,211.04","2,160.02","2,591.41",480.00,,"105,276.07",
SWORD_10,14,1:49:12,PLUNGER,364.00,TOYHAMMER,224.00,100.00%,0,650,MYSTICWEAPON,7,Axie,,3,0:11:24,13.99%,"4,800.00","2,160.02","2,953.85",480.00,,"120,000.00",
SWORD_11,17,2:01:48,PLUNGER,442.00,TOYHAMMER,272.00,100.00%,0,650,MYSTICWEAPON,9,Axie,,3,0:12:36,8.87%,"5,225.62","2,160.02","3,215.76",480.00,,"130,640.39",
SWORD_12,20,2:15:00,PLUNGER,520.00,TOYHAMMER,320.00,100.00%,0,650,MYSTICWEAPON,10,Axie,,3,0:13:12,6.14%,"5,546.67","2,160.02","3,413.33",480.00,,"138,666.67",
SWORD_13,24,2:28:48,PLUNGER,624.00,TOYHAMMER,384.00,100.00%,0,650,MYSTICWEAPON,13,Axie,,4,0:13:48,8.87%,"6,038.71","2,160.02","3,716.13",480.00,,"150,967.74",
SWORD_14,29,2:43:48,PLUNGER,754.00,TOYHAMMER,464.00,100.00%,0,650,MYSTICWEAPON,15,Axie,,5,0:15:00,9.77%,"6,628.57","2,160.02","4,079.12",480.00,,"165,714.29",
SWORD_15,35,3:00:00,PLUNGER,910.00,TOYHAMMER,560.00,100.00%,0,650,MYSTICWEAPON,17,Axie,,6,0:16:12,9.83%,"7,280.00","2,160.02","4,480.00",480.00,,"182,000.00",
SWORD_16,42,3:16:48,PLUNGER,"1,092.00",TOYHAMMER,672.00,100.00%,0,650,MYSTICWEAPON,20,Axie,,7,0:16:48,9.76%,"7,990.24","2,160.02","4,917.07",480.00,,"199,756.10",
SWORD_17,50,3:36:00,PLUNGER,"1,300.00",TOYHAMMER,800.00,100.00%,0,650,MYSTICWEAPON,23,Axie,,8,0:19:12,8.47%,"8,666.67","2,160.02","5,333.33",480.00,,"216,666.67",
SWORD_18,60,3:55:48,PLUNGER,"1,560.00",TOYHAMMER,960.00,100.00%,0,650,MYSTICWEAPON,26,Axie,,10,0:19:48,9.92%,"9,526.72","2,160.02","5,862.60",480.00,,"238,167.94",
SWORD_19,72,4:16:48,PLUNGER,"1,872.00",TOYHAMMER,"1,152.00",100.00%,0,650,MYSTICWEAPON,29,Axie,,12,0:21:00,10.19%,"10,497.20","2,160.02","6,459.81",480.00,,"262,429.91",
SWORD_20,85,4:40:12,PLUNGER,"2,210.00",TOYHAMMER,"1,360.00",100.00%,0,650,MYSTICWEAPON,33,Axie,,13,0:23:24,8.2%,"11,357.60","2,160.02","6,989.29",480.00,,"283,940.04",
SWORD_21,99,5:04:12,PLUNGER,"2,574.00",TOYHAMMER,"1,584.00",100.00%,0,650,MYSTICWEAPON,37,Axie,,14,0:24:00,7.28%,"12,184.62","2,160.02","7,498.22",480.00,,"304,615.38",
SWORD_22,113,5:30:00,PLUNGER,"2,938.00",TOYHAMMER,"1,808.00",100.00%,0,650,MYSTICWEAPON,41,Axie,,14,0:25:48,5.22%,"12,820.36","2,160.02","7,889.45",480.00,,"320,509.09",
